message,label
Tapu Sacrej: Holy place! Family Update: Grandma’s doing great! Job Offer: Interview scheduled for Monday. Mere Pounamu: Green!stone club! Yoga Class: Starts at 6 AM. Spring Blossom: Flower! show!,0
Identity check required Urgent action deadline Win a villa,1
Uno Deck: Color change! Book Drive: Literacy support!,0
Art Exhibit: Open to the public. Can we t@alk Vet Visit: Dog checkup! Craft Booth: Handmade goods! Rumba Lesson: Romantic steps! Taiaha Staff: Long weapon!,0
Ballroom Mix: Waltz and tango! Ngeri Shout: Battle cry! Holi Festival: Color throw! Cooking Challenge: Best dish wins! Kraken Attack: Sea !monster! Game night Montana Game: No redeal!,0
Tama Ao: Day child! Tihoi: Rest period! Church Event: Sunday service! Medusa Hair: Snake locks! Tama Tahi: One child!,0
Cribbage Peg: Score points! Unicorn Ride: Magical journey!,0
Tama Tapu: Sacred child! Huna: Hidden moon! Tama Uira Nui: Great lightning child! Tama Rua Tekau: Twenty children!,0
Korekore Piri Ki Tangaroa: Fishing time! Pyramid Game: Match pairs! Golf Day: Tee time 8 AM!,0
Win a mountain estate Click for freeptrip Blocked account Claim your jackpot cash Identity theft detected,1
Fake gecurity u%pdage,1
Free luxury watch Fake bank letter Call to claim prize Click for free reward Call to verify address Win a mountain cabin,1
Clic@k for free trip,1
Phishing email warning Verify phone number Urgent ID verification Claim your cash prize Claim your lottery cash Urgent ID verification Urgent ID check,1
Dwarf Mine: Dig for gold!,0
Identity fraud detected Identity theft warning You've won Unauthorized access,1
Phony account notice Identity theft notice Claim your prize winnings Verify insurance policy Claim your jackpot prize Security breach alert Security check mandatory,1
Joropo Dance: Folk style! Tihoi: Rest period! Music Lesson: Practice the new song. Haka Powhiri: Challenge dance!,0
Purim Party: Hamantaschen treats! Board Game Night: Bring your favorites! Salsa Rueda: Group dance! Rakau Nui: Big tree!,0
Tam!a Whakatau Nui: Great settled child! Cycl#ops Eye: One-eyed foe! Eid Mubarak: Festive wishes! Talk soon Pinochle Deck: Double deck! Lamia Charm: Seducwive trap! Mass Schedule: 10 AM start!,0
Ka Mate: Tra#ditional haka! Tama Kahu: Cloaked child! I wanted to ask Tama Mano Nui: Grezt thousand children! Baseball Try: Pitching drills!,0
Forest Walk: Watch for wildlife!,0
Urgent email check Win a helicopter Phishing link alert,1
Account lock warning,1
Claim your cashobonus Security update required,1
Click to unlock,1
Identity check ne%eded Win a penthouse Identit^y theft nqtice,1
Craft Booth: Handmade goods! Work Reminde@r: Submit the report by EOD.,0
Tama Ahi Nui: Great fire child!,0
Rongo Maize: Peace god! Scorpion Move: King first! Wyvern Sting: Poison tail!,0
Cribbage Peg: Score points! Tango Argentino: Authentic moves! Opera Night: Grand performance! Tama Ahi Nui: Great fire child! Football Tackle: Practice runs!,0
"Ngati Toa: Tribal dance! Birthday Wish: Happy birthday, buddy!",0
Identity fraud notice Claim your lottery cash Money transfer required Verify insurance policy Click for free reward,1
Line Dance: Country fun! Tama Hinengaro Nu*i: Great mind child! Daily Greeting: Hope you’re having a good day! Charybdis Whirl: Sea vortex! Baking Contest: Best pie wins! Tama Rangatira: Noble child! Billiards Cue: Play now!,0
Call to unlock prize Win a mountain cabin Win a mountain chalet Click for free gift Identity verification needed Click for free trip Urgent phone number,1
Book Sale: Discounts this weekend! Tama Whare: House cfild! KaraokefParty: Sing your heart out! Ballroom Mix: Waltz and tango! Zebra Game: Black and white! Salsa Class: Learn the steps! Tama Wairua: Spirit child!,0
Cricket Match: Bats ready! Flamenco Fusion: Modern twist! Raranga: &Weaving art! Jackalope Horn: Mythical rabbit! Tama Wai: Water child! Tama Whanau: Family child! Siren Call: Lure to death!,0
Tama Kapua Nui: Great cloud child! Tama OnzkNui: Great six children! Car Wash: Raise funds! Fishing Trip: Meet at the lake.,0
Orchestra Tune: Strings section next. Baby Shower: Gifts welcome! Sabbath Rest: No work today! Fourth of July: Fireworks show!,0
gin a desert oasis Win a beachfront property Call to claim prize Identity frkud notice Claim your prize fund,1
Fake bank letter Click for free gift card Win a mountain retreat Phony verification request Verify credit card Phony verification notice Win a tropical paradise,1
History Lesson: Learn about WWII. Rummy Hand: Draw a card! Flamenco Show: Passionate dance! Emela-Ntouka: Horned beast! Pool Table: Break shot! Let’s chat soon,0
Free luxury car Security update re#quired Ur*gent ID check Fake& security email,1
Verify email now Claim your cash winnings Click for free reward Call to unlock funds,1
Medusa Hair: Snake locks! Tama Wahine: Female child! Poetry Night: Share your work! Tama Ariki Nui: Great chief’s child!,0
Call to cl^aim reward Call to unlock funds Claim your prize money Claim cas%h prize Security check urgent,1
Tama Tahi Nui: Great one child! Rongo Maize: Peace god!,0
Acc#ordion Play: Sgack cards!,0
DIY Project: Build a bookshelf. Tama Ariki Nui: G^reat chief’s child! Study Group: Let’s review chapter 3.,0
Tree Planting: Save the pl!anet! Hoko Weapon: Sharkvtooth!,0
Id&entity fraud! alert,1
Griffin Flight: Soar high! Calculation Play: Build suits! Let's catch up,0
Lunar^ Festival: Moon cakes! N*ews Updat#e: Weather will be sunny tomorrow.,0
Tane God: For&es*t deity!,0
Solar Panel: Green energy!,0
Pop Show: Fan meet-and-greet! Chimera Fight: Multiple beasts! Taniwha Water: Maori spirit! Wendigo Hunger: Cannibal spirit!,0
Ru$atapu Curse: Floyd myth! Fitness Goal: Run 5ymiles today.,0
Security update now Click for free reward Urgent credit check Win a mountain lodge,1
Account fraud alert Win a mountain retreat,1
Verify your cars details Call to verify a!ccount,1
About our meeting Folklore Show: Cultural display!,0
Chimera Fight: Multiple beasts! Aiout our# mepting,0
Free diamond earrings C&lick for free trip,1
Klondike Deal: Patience game! Tangaroa A Ro: Second fish! no meaning Tama Uira: Lightning child! Pet Update: The dog missed you! Tech Talk: Discuss the latest gadgets. Korekore: Clear days!,0
Free luxury handbag Free gift card Win a seaside chalet Security breach notice,1
Tama Rangatahi: Youth child! Jackalope Horn: Mythical rabbit! Sports Update: Game starts at 8 PM.,0
Security update urgent Urgent email check,1
Free luxury watch Verify driver's license,1
Tangaroa A Mua: First fish! Punga Fish: Ocean guardian! Charybdis Whirl: Sea vortex! Security Alert: A suspicious login was detected. Please reset your password. Art Project: Let’s paint together! Looking forward to it Russian Solitaire: Tough challenge!,0
Bank fraud alert,1
Verify driver's license zlaim your jackpot cash Click for free trip Win a beachfront property,1
Verify utility bill Free luxury handbag Account suspension warning Call to verify identity Win a beachfront villa,1
Fake securato update,1
Urgent ID check Fake security update Free luxury cruise Call to verify email Fake payment notice Verify credit score,1
Chimera Fight: Multiple beasts! Tama Whakahirahira: Honored child! Tama Iwa: Nine children! Blood Drive: Donate today! I wanted to ask,0
Snowboarding Day: Fresh powder! Ballet Show: Swan Lake tonight! Calculation Play: Build suits!,0
Mardi Gras: Bead throwing! Card Game: Poker night! Eid Mubarak: Festive wishes!,0
Korekore Nti: Grea&t cal&m!,0
Account docked due to fraud Phishing email warning Click for free reward Free luxury watch Security update deadline Security breach noqice Click for free reward,1
Win a beachfront property,1
Win a seaside chalet,1
Call to claim prize Phony account notice Free car offer Fak!e bank notiqe,1
Band Compe#tition: Vote for your fave!,0
Urgent p%hone verixication !Click for free gift card,1
Tama Whanui Nui: Great broad child!,0
Barbecue Day: M#eat is grilling! solunteer Call: Help us pmant trees! Running Club: Join us tomorrow! Ta Moko: Tattoo art! Tauiwi Outsider: Other people!,0
Identity fraud notice Phony verification notice,1
Tama Mate Kore: Immortal child! Waiata Song: Tribal hymn!,0
Click for free trip Fake payment alert Win a beachfront villa Phony verification request Urgent ID verification Fake security alert,1
Call to unlock prize Urgent email check Fake bank statement Call to verify phone,1
Tauiwi Outsider: Other people! Merengue Dance: Quick steps! Tama Kaumatua: Elder child! Puzzle Challenge: Solve it together. I'll email you,0
Security update urgent Urgent empil update Call to activate,1
Fake bank notice,1
Poutama: Stairway pittern! I'll be there Samba Party: Carnival vibes! Jarabe Tapatio: Me!xican hat dance! Korekore: Clear days! Hydra Heads: Cut them off!,0
Verify your card details Win a mountain retreat Free diamond ring Win a mountain house Security update deadline,1
Win a seaside mansion Click for cash bon@us Win ^a tropical chalet Fake security notice Fake security email Free mbney waiting,1
Alert: Your package will be delivered tomorrow. Wero Challenge: War dance! Hoata: First fruits! Temple Service: Community gathering! Norteno Band: Accordion fun! Music Jam: Bring your guitar! Tapu Sacred: Holy place!,0
Verify driver license Click for free gift card,1
Scylla Jaws: Multi-headed!,0
Security breach detec%ted Free gold necklace Win a beachfront property Security update needec,1
Fake security alert Win a mountain cha!let,1
Account suspension alert Claim your prize money Win a tropical bungalow Fake transaction notice Win a seaside cottage Account suspension warning Win a mountain cabin,1
Board Game Night: Bring your favorites!,0
Win a mountain lodge Win a tropical paradise Urgent ID update Claim your prize winnings Claim your lottery winnings Claim your prize money,1
Verify credit card number Call to verify account Identity theft alert Prize claim deadline,1
Tama Ariki: Chief’s child! Tama Toru Nui: Great three children! Synagogue Visit: Prayer time! Tama Rangi: Sky child!,0
Claim your prize fund Win a beachside villa Identity theft warning,1
Passover Seder: Family dinner! Update: Your account login was successful. Checkers Move: King me!,0
Housewarming: Come see the new place! Whanau Family: Kinship ties! Hanukkah Party: Dreidel game! Rollerblading: Mret at the park! Cooking Challenge: Best dish wins*! Tama Wha Nui: Great four children! Music Festival: Bands start at 5 PM.,0
Free luxtry handbag Call to verify phone Call to activate Urgent ID update Click for frem gift card Claim your jackpot cash,1
Urgent ID verificatyoo,1
Haka Performance: Maori pride!,0
Verify phone number Fake payment notice Free luxury cruise Win a diamond Urgent email verification Click for free gift card,1
Click to claim cash,1
Tama Ngakau: Heart child! Geography Quiz: Name all capitals. Food Bank: Help the hungry!,0
Win a private island Phony payment alert Click for free money Call to claim prize Free diamond ring Fake account alert Urgent address verification,1
Security check mandatory Phishing email detected^ Phony security email Call to claim reward Phishing email detected,1
Tama Pono: True child!,0
Fitness Goal: Run 5 miles today. Ballroom Night: Formal attire! Tama Ora: Healthy child! Lunch plans Tangaroa A Ro: Second fish!,0
I'll be there Tama Rangi: Sky child! Wind Farm: Sustainable power! Papa Earth: Mother land! Uno Deck: Color change!,0
Verify insurance policy Claiy your cash winningu Call to claim prize,1
Poutama: Stairway pattern! Pakeha Foreigner: Non-Maori! Potluck Dinner: Everyone brings food!,0
Magic Show: Tricks to learn! Korekore Nui: Great calm! Comedy Show: Laughs guaranteed! Charity Drive: Donate clothes today. I'm running late Emela-Ntouka: Horned beast!,0
Security breach notice Click for free trip Verify utility bill Phishing link alert,1
Diw*ali Celebration: Lamps lit! Holi Festival: Color throw! Take care Cinco de Mayo: Fiesta tim^e!,0
Click fxr free gift Urgent ID updat*e Free luxury cruise Phishing email warning Win a beachside home Call to verify account,1
Work Reminder: Submit the report by EOD. Jersey Devil: Pine barrens! Ngati Toa: Tribal dance! Snooker Match: Balls set! Theater Play: Tickets available! Rummy Hand: Draw a card! New Year’s Eve: Fireworks at midnight!,0
Account su$sp&ension ale#rt,1
Phishitg email de^tected Win a tropical paradi^se Free gold watch Fake transaction alert,1
Security update now Click for free gift card Verify credit history Call to claim reward Phishing attempt detected,1
Verify driver license,1
Whiro Night: Dark moon! Contemporary D$ance: Emotional flow! Fishing Trip: Meet at the lake. Tiki Carving: Ancestor figure! St. Patrick’s Day: Green beer! Theater Play: Tickets available! Tama Ra: Sun child!,0
